CustomerID,CustomerName,BirthDate,Gender,MaritalStatus,TotalChildren,HouseOwnerFlag,NumberCarsOwned,Education,Occupation,Continent,Country,State,City,YearlyIncome,DateFirstPurchase
20911,Katrina Raje,1972-01-30,F,M,0,0,0,Bachelors,Professional,Europe,France,Seine (Paris),Paris,40000.00,2013-11-12
20912,Christy Hu,1972-05-01,F,M,0,0,0,Bachelors,Professional,Europe,Germany,Bayern,Ingolstadt,40000.00,2012-10-27
20913,Wesley Liu,1968-10-28,M,S,2,1,0,Partial College,Clerical,Europe,Germany,Saarland,Kiel,30000.00,2012-11-01
20914,Gilbert Zeng,1978-10-19,M,M,1,1,1,Partial College,Clerical,Europe,Germany,Hessen,Berlin,30000.00,2012-11-03
20915,Latasha Carlson,1970-10-16,F,S,2,1,1,Partial College,Clerical,Europe,France,Garonne (Haute),Colomiers,30000.00,2013-12-20
20916,Kathleen Carlson,1970-11-09,F,S,2,1,2,Partial College,Clerical,Europe,Germany,Nordrhein-Westfalen,Hannover,30000.00,2013-06-17
20917,Tonya Tang,1976-02-20,F,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,London,40000.00,2012-08-24
20918,Neil Ramos,1975-10-31,M,M,2,0,2,Partial College,Clerical,Europe,France,Pas de Calais,Boulogne-sur-Mer,30000.00,2013-09-23
20919,Gretchen Rivas,1980-09-16,F,S,2,1,2,Partial College,Clerical,Europe,France,Nord,Lille,30000.00,2014-01-08
20920,Jaclyn Rai,1975-06-21,F,S,2,1,2,Partial College,Clerical,Europe,France,Nord,Lille,30000.00,2014-01-13
20921,Melinda Carlson,1975-12-22,F,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,Gloucestershire,40000.00,2012-08-25
20922,Clayton Wagner,1970-01-17,M,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,London,40000.00,2012-08-02
20923,Isabella Powell,1969-05-08,F,M,1,1,0,Bachelors,Skilled Manual,Europe,Germany,Hamburg,Hamburg,40000.00,2012-11-23
20924,Alberto Sanz,1983-06-05,M,S,0,1,1,High School,Manual,Europe,Germany,Nordrhein-Westfalen,Werne,20000.00,2013-06-28
20925,Kristin Xu,1984-10-02,F,S,4,1,2,High School,Manual,Europe,France,Nord,Roubaix,20000.00,2013-09-06
20926,Jeffery Guo,1985-01-14,M,S,4,1,3,High School,Manual,Europe,France,Yveline,Versailles,20000.00,2013-12-17
20927,Tammy Martinez,1984-12-13,F,S,5,1,2,High School,Manual,Europe,Germany,Hessen,Dresden,20000.00,2013-11-10
20928,Raymond Kapoor,1985-04-15,M,S,3,1,1,Partial College,Clerical,Europe,Germany,Hamburg,M├╝hlheim,30000.00,2013-10-28
20929,Darryl Zeng,1984-12-09,M,S,3,1,2,Partial College,Clerical,Europe,United Kingdom,England,York,30000.00,2013-03-07
20930,Drew Chande,1968-12-11,M,M,1,1,0,Bachelors,Skilled Manual,Europe,Germany,Nordrhein-Westfalen,Werne,40000.00,2012-11-20
20931,Brian Sanchez,1969-04-13,M,M,1,1,0,Bachelors,Skilled Manual,Europe,United Kingdom,England,Cheltenham,40000.00,2012-08-18
20932,Cole Kelly,1967-11-23,M,S,1,1,1,Partial College,Clerical,Europe,France,Nord,Dunkerque,30000.00,2013-11-12
20933,Laura Li,1984-02-23,F,S,4,1,3,Partial College,Clerical,Europe,United Kingdom,England,Oxford,30000.00,2012-08-20
20934,Haley Young,1983-02-01,F,S,5,1,1,Partial College,Clerical,Europe,France,Nord,Lille,30000.00,2013-12-14
20935,Desiree Jimenez,1983-04-13,F,S,5,1,3,Partial College,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2013-11-11
20936,Christy Cai,1982-12-20,F,S,0,0,1,Partial College,Clerical,Europe,France,Loir et Cher,Saint Ouen,30000.00,2013-12-26
20937,Natalie Williams,1983-01-02,F,S,0,1,1,Partial College,Clerical,Europe,Germany,Bayern,Hof,30000.00,2013-09-04
20938,Carolyn Rowe,1983-02-20,F,S,0,0,1,Partial College,Clerical,Europe,United Kingdom,England,Milton Keynes,30000.00,2014-01-08
20939,Joshua Johnson,1982-03-04,M,S,0,0,1,High School,Manual,Europe,Germany,Bayern,Erlangen,20000.00,2013-11-17
20940,Jillian Rodriguez,1982-02-25,F,S,0,0,1,High School,Manual,Europe,France,Hauts de Seine,Colombes,20000.00,2013-02-12
20941,Arturo Guo,1981-01-05,M,M,0,1,2,Partial High School,Manual,Europe,France,Yveline,Saint Germain en Laye,10000.00,2013-02-21
20942,Tasha Sharma,1986-03-22,F,S,0,0,1,High School,Manual,Europe,France,Seine Saint Denis,Pantin,20000.00,2013-03-25
20943,Brett Rana,1980-09-28,M,S,0,1,1,High School,Manual,Europe,United Kingdom,England,Newcastle upon Tyne,20000.00,2013-09-27
20944,Rebecca Hernandez,1981-11-22,F,S,0,0,1,High School,Manual,Europe,France,Yveline,Chatou,20000.00,2013-02-06
20945,Roger Tang,1981-11-23,M,S,0,0,1,Partial College,Clerical,Europe,Germany,Nordrhein-Westfalen,M├╝nchen,30000.00,2012-11-27
20946,Abby Chandra,1981-09-24,F,S,0,0,1,Partial College,Clerical,Europe,Germany,Hamburg,Paderborn,30000.00,2013-09-14
20947,Marie Alvarez,1981-12-06,F,S,0,1,1,Partial College,Clerical,Europe,United Kingdom,England,London,30000.00,2014-01-25
20948,Xavier White,1981-01-05,M,S,0,0,1,Partial College,Clerical,Europe,France,Yveline,Versailles,30000.00,2013-03-24
20949,Sandra Liang,1980-03-09,F,S,0,1,2,Partial High School,Manual,Europe,United Kingdom,England,Cheltenham,10000.00,2013-03-30
20950,Albert Suarez,1985-11-09,M,S,0,1,2,Partial High School,Manual,Europe,United Kingdom,England,Birmingham,20000.00,2013-05-06
20951,Darrell Jai,1980-03-21,M,S,0,0,2,Partial High School,Manual,Europe,United Kingdom,England,London,20000.00,2013-08-11
20952,Micah Ye,1979-11-02,M,S,0,0,2,Partial High School,Manual,Europe,United Kingdom,England,Oxon,20000.00,2013-12-14
20953,Neil Rubio,1979-12-03,M,S,0,1,2,Partial High School,Manual,Europe,France,Seine et Marne,Lieusaint,20000.00,2013-11-18
20954,Nathan Foster,1985-10-07,M,S,0,0,2,Partial High School,Manual,Europe,France,Moselle,Metz,20000.00,2013-09-15
20955,Dawn Pal,1986-03-08,F,S,0,0,1,Partial College,Clerical,Europe,France,Yveline,Saint Germain en Laye,30000.00,2013-12-03
20956,Kristy Alonso,1981-02-24,F,S,0,0,1,Partial College,Clerical,Europe,France,Essonne,Les Ulis,30000.00,2013-11-06
20957,Darren Kapoor,1980-07-15,M,S,0,0,1,Partial College,Clerical,Europe,France,Seine et Marne,Roissy en Brie,30000.00,2013-06-21
20958,Gerald Alonso,1981-03-25,M,S,0,0,1,Partial College,Clerical,Europe,Germany,Saarland,Sulzbach Taunus,30000.00,2013-01-29
20959,Ruben Arun,1968-04-13,M,M,1,1,0,Graduate Degree,Clerical,Europe,France,Seine Saint Denis,Saint-Denis,20000.00,2013-11-02
20960,Darrell Beck,1967-09-02,M,S,1,1,0,Graduate Degree,Clerical,Europe,France,Seine (Paris),Paris,20000.00,2013-05-18
20961,Keith Goldberg,1966-09-06,M,M,1,1,0,Bachelors,Manual,Europe,France,Nord,Roncq,10000.00,2013-12-23
20962,Sharon Xie,1966-11-17,F,M,1,1,0,Graduate Degree,Clerical,Europe,France,Seine (Paris),Paris,20000.00,2013-04-12
20963,Teresa Dominguez,1967-03-13,F,M,1,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,Kirkby,20000.00,2013-03-06
20964,Emily Butler,1946-12-13,F,S,1,1,0,Graduate Degree,Clerical,Europe,France,Yveline,Saint Germain en Laye,10000.00,2013-08-30
20965,Cynthia Subram,1946-05-04,F,M,1,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,W. York,30000.00,2013-07-07
20966,Virginia Madan,1973-04-08,F,M,5,1,0,Graduate Degree,Clerical,Europe,France,Garonne (Haute),Colomiers,30000.00,2013-12-09
20967,Casey Rowe,1962-10-22,M,M,1,1,0,Partial College,Manual,Europe,Germany,Hamburg,Bonn,10000.00,2013-06-02
20968,Arturo Yuan,1963-01-03,M,M,1,1,0,Partial College,Manual,Europe,United Kingdom,England,York,10000.00,2013-07-11
20969,Ashley Foster,1962-06-22,F,M,2,1,0,Partial College,Manual,Europe,France,Seine Saint Denis,Drancy,10000.00,2013-05-14
20970,Isaiah Richardson,1965-05-10,M,S,2,1,1,Partial College,Manual,Europe,Germany,Saarland,Saarlouis,10000.00,2012-11-04
20971,Preston Suri,1942-09-07,M,S,2,1,1,Bachelors,Clerical,Europe,France,Essonne,Les Ulis,10000.00,2013-11-02
20972,Francisco Vance,1942-12-12,M,M,1,1,0,Bachelors,Clerical,Europe,United Kingdom,England,Birmingham,20000.00,2013-10-16
20973,April Andersen,1949-04-20,F,M,1,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,London,30000.00,2013-09-06
20974,George Subram,1945-04-19,M,M,2,1,1,Bachelors,Clerical,Europe,France,Seine (Paris),Paris,10000.00,2013-07-02
20975,Jerry Andersen,1945-09-06,M,M,1,1,0,Bachelors,Clerical,Europe,United Kingdom,England,Bury,20000.00,2012-08-21
20976,Jaclyn Kumar,1952-08-31,F,M,2,1,1,Partial College,Manual,Europe,France,Seine Saint Denis,Pantin,10000.00,2013-08-01
20977,Mario Andersen,1958-03-22,M,M,1,1,0,Bachelors,Clerical,Europe,France,Nord,Roubaix,20000.00,2013-01-18
20978,Bruce Srini,1947-06-24,M,M,1,1,0,Partial College,Manual,Europe,Germany,Brandenburg,Eilenburg,20000.00,2013-08-01
20979,Diane Jimenez,1947-04-25,F,M,1,1,0,Partial College,Manual,Europe,Germany,Hamburg,M├╝hlheim,20000.00,2012-11-24
20980,Matthew Miller,1947-02-07,M,S,1,1,0,Bachelors,Clerical,Europe,Germany,Nordrhein-Westfalen,Solingen,30000.00,2012-11-10
20981,Craig Romero,1947-12-24,M,M,3,1,1,Partial College,Manual,Europe,Germany,Hamburg,Berlin,10000.00,2013-02-06
20982,Arthur Jim├⌐nez,1947-08-09,M,S,1,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,York,40000.00,2012-09-04
20983,Meredith Vance,1986-06-22,F,S,0,0,1,Partial College,Manual,Pacific,Australia,Queensland,East Brisbane,10000.00,2011-12-15
20984,Sabrina Rubio,1985-11-09,F,M,0,0,1,Partial College,Manual,Pacific,Australia,Victoria,Melton,10000.00,2011-12-07
20985,Autumn Liu,1985-07-16,F,M,0,1,0,Bachelors,Clerical,Pacific,Australia,New South Wales,Sydney,20000.00,2011-12-21
20986,Brandi Blanco,1982-10-25,F,M,0,1,1,High School,Manual,Pacific,Australia,Queensland,Brisbane,10000.00,2013-10-05
20987,Marshall Zeng,1983-06-12,M,S,0,0,1,High School,Manual,Pacific,Australia,New South Wales,Matraville,10000.00,2011-11-30
20988,Anna Martin,1982-09-21,F,M,0,0,2,High School,Manual,Pacific,Australia,Victoria,Melton,10000.00,2011-12-03
20989,Cassandra Sara,1981-08-25,F,M,1,1,0,High School,Manual,Pacific,Australia,New South Wales,Sydney,10000.00,2011-12-15
20990,Mayra Raman,1982-04-09,F,M,1,1,0,High School,Manual,Pacific,Australia,New South Wales,Port Macquarie,10000.00,2011-12-21
20991,Frederick Sai,1982-06-05,M,M,1,1,0,High School,Manual,Pacific,Australia,Victoria,Warrnambool,10000.00,2011-12-05
20992,Julio Serrano,1985-01-12,M,M,0,1,0,Bachelors,Clerical,Pacific,Australia,Queensland,Gold Coast,20000.00,2011-11-30
20993,Mitchell Xie,1984-10-11,M,S,0,0,0,Bachelors,Clerical,Pacific,Australia,South Australia,Perth,20000.00,2011-11-30
20994,Autumn Ma,1985-04-21,F,M,0,0,0,Bachelors,Clerical,Pacific,Australia,Queensland,Caloundra,20000.00,2011-11-30
20995,Danny Suarez,1984-08-16,M,S,0,1,0,Bachelors,Clerical,Pacific,Australia,Queensland,Caloundra,20000.00,2011-11-29
20996,Keith Shan,1984-09-19,M,S,0,1,0,Bachelors,Clerical,Pacific,Australia,Queensland,Hervey Bay,20000.00,2011-12-05
20997,Joanna Ashe,1985-01-06,F,M,0,1,0,Bachelors,Clerical,Pacific,Australia,New South Wales,Lane Cove,20000.00,2012-01-18
20998,Eugene She,1983-07-03,M,M,0,0,0,Bachelors,Clerical,Pacific,Australia,Queensland,Caloundra,20000.00,2012-01-26
20999,Carolyn Garcia,1983-10-25,F,M,0,1,0,Bachelors,Clerical,Pacific,Australia,Queensland,East Brisbane,20000.00,2012-01-03
21000,Geoffrey Perez,1983-09-23,M,M,0,1,0,Bachelors,Clerical,Pacific,Australia,New South Wales,Darlinghurst,20000.00,2012-01-25
21001,Clinton Gutierrez,1983-10-04,M,S,0,0,0,Bachelors,Clerical,Pacific,Australia,Queensland,Hawthorne,20000.00,2012-01-14
21002,Carolyn Rodriguez,1983-04-26,F,S,0,0,0,Partial College,Manual,Pacific,Australia,New South Wales,North Ryde,20000.00,2012-01-03
21003,Jimmy Hernandez,1967-05-13,M,M,1,1,0,Partial College,Manual,Europe,France,Seine Saint Denis,Pantin,20000.00,2013-02-10
21004,Kaitlyn Campbell,1972-11-02,F,M,4,1,0,Graduate Degree,Clerical,Europe,France,Seine Saint Denis,Tremblay-en-France,30000.00,2013-01-06
21005,Barbara Zhu,1965-08-26,F,M,1,1,1,High School,Manual,Europe,France,Hauts de Seine,Suresnes,10000.00,2013-08-13
21006,Sydney Young,1966-01-18,F,S,1,0,0,Partial College,Manual,Europe,Germany,Hessen,Frankfurt,20000.00,2012-11-19
21007,Nuan Ma,1971-04-18,M,M,1,1,0,Partial College,Manual,Europe,Germany,Nordrhein-Westfalen,Paderborn,20000.00,2013-10-03
21008,Melody Carlson,1966-01-18,F,S,1,0,0,Partial College,Manual,Europe,Germany,Saarland,Stuttgart,20000.00,2012-11-06
21009,Clinton Sandberg,1966-04-06,M,S,1,0,0,Partial College,Manual,Europe,Germany,Saarland,Stuttgart,20000.00,2013-12-05
21010,Ruben Navarro,1971-12-07,M,M,1,1,0,Partial College,Manual,Europe,Germany,Saarland,Stuttgart,20000.00,2013-06-17
21011,Aimee Wang,1966-05-25,F,S,1,0,0,Partial College,Manual,Europe,United Kingdom,England,London,20000.00,2012-09-10
21012,Marie Vance,1965-01-18,F,M,2,1,1,Partial College,Manual,Europe,United Kingdom,England,Bury,20000.00,2012-09-25
21013,Connor Nelson,1963-10-30,M,M,2,1,1,Partial College,Manual,Europe,France,Nord,Dunkerque,20000.00,2013-01-27
21014,Diana Carlson,1963-10-21,F,M,2,1,1,Partial College,Manual,Europe,France,Essonne,Les Ulis,20000.00,2013-01-16
21015,Diane Hernandez,1969-02-28,F,M,1,1,0,Graduate Degree,Clerical,Europe,Germany,Hamburg,M├╝hlheim,30000.00,2012-11-19
21016,Michele Kapoor,1971-08-05,F,M,3,1,0,Graduate Degree,Clerical,Europe,Germany,Saarland,Berlin,30000.00,2012-12-01
21017,Leslie Romero,1965-10-06,F,M,3,1,0,Graduate Degree,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2013-01-12
21018,Sheila Serrano,1971-07-20,F,M,3,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,Birmingham,30000.00,2012-09-24
21019,Monica Prasad,1965-11-11,F,S,3,1,0,Graduate Degree,Clerical,Europe,France,Seine et Marne,Roissy en Brie,40000.00,2013-10-31
21020,Omar Ye,1970-02-18,M,M,3,1,0,Bachelors,Clerical,Europe,United Kingdom,England,Oxon,30000.00,2012-09-04
21021,Gary Serrano,1965-01-07,M,M,0,1,0,Bachelors,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2013-02-05
21022,Bianca Huang,1963-12-12,F,M,1,1,0,Bachelors,Clerical,Europe,France,Hauts de Seine,Suresnes,30000.00,2013-02-19
21023,Cara Wang,1981-01-16,F,M,1,1,1,High School,Manual,Europe,United Kingdom,England,West Sussex,10000.00,2013-05-16
21024,Lori Jimenez,1975-07-04,F,S,1,0,1,High School,Manual,Europe,France,Seine (Paris),Paris,10000.00,2013-02-17
21025,Cedric Wu,1976-01-15,M,S,1,0,2,High School,Manual,Europe,United Kingdom,England,Warrington,10000.00,2013-10-26
21026,Clifford Fernandez,1975-09-18,M,S,0,1,1,Partial College,Manual,Europe,United Kingdom,England,London,20000.00,2013-05-04
21027,Luke Nelson,1975-09-21,M,S,0,0,1,Partial College,Manual,Europe,United Kingdom,England,Cheltenham,20000.00,2012-09-08
21028,Joe Suri,1981-10-19,M,S,0,1,1,Partial College,Manual,Europe,United Kingdom,England,Cambridge,20000.00,2013-09-18
21029,Kristi Martin,1975-02-12,F,S,2,1,0,High School,Manual,Europe,Germany,Saarland,Saarlouis,10000.00,2012-12-22
21030,Lindsay Xu,1981-10-19,F,S,0,0,0,Bachelors,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2013-02-10
21031,Cassie She,1981-03-02,F,S,0,0,0,Bachelors,Clerical,Europe,France,Nord,Roncq,30000.00,2013-02-14
21032,Brendan Shan,1975-04-15,M,S,0,1,1,Partial College,Manual,Europe,Germany,Hessen,Hamburg,20000.00,2013-11-12
21033,Preston Subram,1975-05-10,M,S,0,0,0,Bachelors,Clerical,Europe,France,Loir et Cher,Saint Ouen,30000.00,2013-02-11
21034,Jacqueline Kelly,1975-03-23,F,S,0,0,0,Bachelors,Clerical,Europe,United Kingdom,England,Kirkby,30000.00,2012-09-03
21035,Roy Sanchez,1975-01-13,M,M,1,1,0,Bachelors,Clerical,Europe,Germany,Brandenburg,Eilenburg,30000.00,2012-12-11
21036,Ruben Hernandez,1980-06-18,M,M,1,1,0,Bachelors,Clerical,Europe,United Kingdom,England,Peterborough,30000.00,2012-09-16
21037,Bruce Arun,1980-10-14,M,M,0,1,0,Graduate Degree,Clerical,Europe,Germany,Nordrhein-Westfalen,Paderborn,40000.00,2012-12-12
21038,Pedro Lopez,1975-02-23,M,M,0,1,0,Graduate Degree,Clerical,Europe,France,Seine (Paris),Paris,40000.00,2013-12-03
21039,Jill Ramos,1974-09-02,F,S,0,0,0,Graduate Degree,Skilled Manual,Europe,United Kingdom,England,Cambridge,50000.00,2012-09-03
21040,Chad Luo,1974-09-19,M,S,0,0,0,Graduate Degree,Skilled Manual,Europe,United Kingdom,England,W. York,50000.00,2012-08-28
21041,Eddie Serrano,1958-05-04,M,M,2,1,1,Partial College,Manual,Europe,France,Seine (Paris),Paris,20000.00,2013-02-04
21042,Jon Liang,1958-02-07,M,M,2,1,1,Partial College,Manual,Europe,Germany,Hessen,Salzgitter,20000.00,2013-10-29
21043,Johnathan McDonald,1956-12-07,M,M,4,0,2,High School,Manual,Europe,Germany,Hamburg,Berlin,10000.00,2013-08-30
21044,Franklin Zheng,1957-01-06,M,M,2,1,1,Partial College,Manual,Europe,United Kingdom,England,Liverpool,20000.00,2012-10-21
21045,Evelyn Prasad,1964-10-31,F,S,2,1,2,High School,Manual,Europe,France,Nord,Roubaix,10000.00,2013-12-03
21046,Terrance Suri,1964-09-09,M,M,2,0,2,High School,Manual,Europe,United Kingdom,England,London,10000.00,2013-08-16
21047,Sheena Andersen,1979-01-23,F,S,1,0,0,Partial College,Manual,Europe,Germany,Saarland,Poing,20000.00,2013-11-03
21048,Karen Liang,1973-12-15,F,M,1,1,1,Partial College,Manual,Europe,France,Loiret,Orleans,20000.00,2013-02-17
21049,James Sharma,1973-12-06,M,S,1,0,1,Partial College,Manual,Europe,United Kingdom,England,Peterborough,20000.00,2013-07-16
21050,Alan Cai,1973-08-03,M,M,1,1,0,Bachelors,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2013-02-14
21051,Sabrina Alonso,1984-11-21,F,M,1,1,0,Bachelors,Clerical,Europe,Germany,Bayern,Ingolstadt,30000.00,2013-11-13
21052,Sheena Xu,1973-09-08,F,S,1,0,0,Bachelors,Clerical,Europe,Germany,Bayern,Ingolstadt,30000.00,2013-12-03
21053,Jamie Vazquez,1974-02-08,M,M,1,1,0,Bachelors,Clerical,Europe,United Kingdom,England,Oxford,30000.00,2012-10-22
21054,Keith Jai,1974-05-20,M,M,0,1,0,Graduate Degree,Clerical,Europe,France,Nord,Villeneuve-d'Ascq,40000.00,2013-12-13
21055,Kristi Carlson,1974-01-03,F,M,0,1,0,Graduate Degree,Clerical,Europe,Germany,Bayern,Hof,40000.00,2013-08-13
21056,Walter Munoz,1974-05-07,M,M,0,1,0,Graduate Degree,Clerical,Europe,United Kingdom,England,Gloucestershire,40000.00,2012-10-10
21057,Elizabeth Butler,1930-09-06,F,M,5,1,0,Bachelors,Skilled Manual,Europe,Germany,Nordrhein-Westfalen,Bottrop,80000.00,2013-11-04
21058,Meredith Suri,1972-08-18,F,S,3,1,1,High School,Manual,Europe,France,Essonne,Verrieres Le Buisson,10000.00,2013-06-23
21059,Misty Chande,1972-08-03,F,M,1,1,1,Partial College,Manual,Europe,France,Nord,Villeneuve-d'Ascq,20000.00,2013-02-04
21060,Jaclyn Tang,1973-02-17,F,S,1,0,0,Bachelors,Clerical,Europe,United Kingdom,England,Newcastle upon Tyne,30000.00,2012-10-08
21061,Desiree Suarez,1978-06-14,F,M,1,1,1,Bachelors,Clerical,Europe,France,Seine (Paris),Paris,30000.00,2013-02-10
21062,Miranda Barnes,1984-02-03,F,S,1,0,1,Bachelors,Clerical,Europe,France,Seine Saint Denis,Tremblay-en-France,30000.00,2013-03-13
21063,Louis Li,1977-04-19,M,M,5,0,2,Partial High School,Manual,Europe,France,Nord,Roncq,10000.00,2013-04-21
21064,Colleen Sun,1972-05-19,F,S,1,0,1,High School,Manual,Europe,France,Somme,Saint Ouen,20000.00,2013-03-20
21065,Robert Thompson,1984-03-02,M,M,0,1,0,Bachelors,Clerical,Europe,Germany,Saarland,Saarlouis,40000.00,2013-08-19
21066,Ebony Arun,1977-04-06,F,M,1,1,2,Bachelors,Skilled Manual,Europe,United Kingdom,England,West Sussex,30000.00,2014-01-17
21067,Frank Jimenez,1976-03-01,M,S,5,1,1,Partial High School,Manual,Europe,United Kingdom,England,Lancaster,10000.00,2012-10-27
21068,Lawrence Jimenez,1970-07-28,M,S,4,1,2,Partial High School,Manual,Europe,United Kingdom,England,Bury,10000.00,2013-04-05
21069,Colin Lu,1971-06-14,M,M,4,0,2,Partial High School,Manual,Europe,United Kingdom,England,Oxford,10000.00,2013-11-15
21070,Latoya Yuan,1970-07-03,F,M,2,0,1,High School,Manual,Europe,France,Essonne,Les Ulis,20000.00,2013-02-15
21071,Lindsey Pal,1976-01-08,F,S,2,1,1,High School,Manual,Europe,United Kingdom,England,Milton Keynes,20000.00,2012-10-05
21072,Dominic Sanchez,1976-02-19,M,S,2,1,1,High School,Manual,Europe,France,Nord,Roncq,20000.00,2013-03-14
21073,Catherine Kelly,1971-05-04,F,S,2,1,2,High School,Manual,Europe,Germany,Bayern,Hof,20000.00,2013-08-01
21074,Diane Carlson,1976-03-06,F,M,1,1,2,Bachelors,Skilled Manual,Europe,United Kingdom,England,Oxford,30000.00,2013-06-24
21075,Manuel Rana,1970-12-07,M,M,1,1,2,Bachelors,Skilled Manual,Europe,Germany,Saarland,Saarlouis,30000.00,2013-04-16
21076,Terrence Nath,1970-05-31,M,S,3,1,2,Partial High School,Manual,Europe,Germany,Brandenburg,Eilenburg,10000.00,2013-11-23
